Square_Feet,Bedrooms,Age,Price
5817,1,37,828113
1310,5,48,168344
7341,5,25,1087519
2532,2,33,319626
7629,2,45,1056542
3205,2,4,492670
9288,4,7,1422883
2647,2,33,356742
1115,5,2,228338
1447,2,48,145305
6177,6,46,891467
5151,3,32,728059
8366,5,5,1290429
2513,3,46,309745
4197,5,17,636730
990,1,12,136235
4850,6,12,761863
2928,5,35,417660
5487,6,21,831186
9233,5,21,1384241
9979,3,2,1541859
5420,3,21,793549
3426,5,15,525921
7782,5,11,1179414
4876,4,10,733984
9990,6,18,1512240
5368,6,23,833456
7486,6,31,1120943
7362,6,26,1123043
4923,1,2,737769
7370,1,39,1050495
8659,2,7,1305705
2573,5,24,373192
6670,5,39,976507
1201,5,32,175557
8613,5,26,1284800
7325,6,23,1114062
8367,6,14,1281144
4764,1,29,659588
8468,3,25,1243398
8646,4,31,1255598
8276,6,2,1277837
9058,6,2,1416903
9219,6,23,1392845
5386,3,47,762848
4435,3,11,663126
5119,1,29,718387
5691,6,42,822552
7375,4,35,1079009
8356,5,49,1212890
5901,6,9,928670
3522,1,32,459578
6238,1,30,899427
6484,4,15,972631
2270,2,14,337353
9489,1,17,1399954
3715,3,22,549169
7194,3,30,1050254
3476,5,17,526306
4237,1,16,607848
1252,5,8,203147
1892,1,39,200808
7289,4,31,1075903
1177,6,12,219568
605,1,33,19618
5253,2,12,794855
2446,3,25,330860
6044,4,38,860544
1595,6,48,185755
7485,6,18,1150509
2282,3,19,332421
5041,6,3,809213
3757,5,35,555109
6713,4,5,1022710
5369,2,35,748431
2061,3,27,298276
4506,1,37,622861
9814,1,46,1408821
4481,1,21,653994
9993,4,16,1501038
6182,2,28,878536
6282,6,25,970739
1443,2,33,172598
5050,2,17,761242
9637,3,43,1405845
1100,4,30,158843
6876,1,41,959832
2024,3,4,322312
4266,6,2,690333
750,2,9,122308
578,1,31,50945
3623,4,25,553342
9589,5,37,1411736
7564,2,36,1087752
8917,2,5,1352452
1709,2,24,241012
5653,2,24,814652
5398,1,29,777289
2678,4,45,358557
8110,3,31,1183264
9395,1,37,1333936
3044,4,19,441016
6022,3,23,893029
2870,2,35,393171
3781,4,6,577292
5210,2,6,789272
828,4,37,95577
6079,6,30,892057
4728,5,1,748046
7294,2,8,1099611
620,2,28,61711
7249,2,25,1074474
1464,6,33,219346
4724,1,38,628624
4175,3,14,638642
6194,2,11,941304
2576,2,2,405159
7365,1,30,1061474
6143,1,30,862247
9024,5,4,1400621
5749,4,13,891899
1816,2,7,291611
1696,4,38,231734
3670,1,3,554486
855,1,9,118570
528,5,14,118151
1513,3,11,253519
9519,6,37,1409871
2524,6,14,411799
8990,6,19,1356000
6339,1,8,954516
6291,2,7,935052
1254,5,7,227471
9461,3,3,1460699
4235,6,3,704704
1738,5,18,270215
2406,1,45,278487
7899,6,33,1196674
8461,3,37,1212207
9910,4,28,1462599
5101,3,36,725247
1960,2,16,267183
8169,6,15,1255813
1916,6,29,300460
8266,4,18,1240596
1928,4,49,219554
4878,6,46,697612
8029,2,46,1141711
4974,4,19,749980
3571,1,29,483410
1055,6,6,191018
9047,3,45,1301001
2063,3,47,258616
1540,2,27,194431
3186,1,7,472226
3053,4,27,451656
2279,6,19,376857
575,3,17,89184
4826,3,41,691132
6335,3,11,971689
5557,3,5,865774
2849,5,2,477653
3273,2,47,432179
2762,4,12,438269
3729,6,42,535882
892,6,42,123655
1608,6,11,265976
4862,4,10,738634
5688,2,28,835092
9302,1,7,1399784
5557,2,14,834381
4498,3,13,682365
9364,3,5,1433805
7066,2,42,982954
4177,2,8,611578
6296,4,1,972768
6863,4,5,1060885
8623,5,11,1318504
8722,6,43,1299662
8190,5,48,1177111
1900,6,10,318394
4571,3,15,700273
9308,5,39,1378948
3286,5,47,460624
7669,1,29,1108932
1370,2,25,169097
4696,4,48,638280
3239,5,6,524665
1440,4,11,230953
840,6,17,154840
7922,5,15,1201186
4633,6,16,714916
1159,5,2,225290
3957,3,36,538064
3475,1,19,510918
9741,6,38,1430499
953,2,21,101979
8684,2,11,1287216
5942,3,41,854064
1318,3,3,227524
5368,2,34,763912
512,6,18,99271
8227,2,15,1229306
1420,1,25,186142
5420,5,15,816045
2918,1,30,382428
6975,2,17,1041963
2517,5,18,385388
8457,2,31,1229209
9920,1,43,1430717
5292,1,18,781373
7330,6,35,1075852
2934,6,13,493338
3368,1,14,490230
1938,5,36,281746
4043,6,18,611855
2281,6,5,379300
6843,4,14,1048073
2763,4,25,402166
711,6,44,66715
9199,2,39,1314414
6659,5,12,1024381
7527,3,40,1062499
831,6,28,141850
7360,4,35,1087777
8544,5,1,1316879
8669,5,3,1329541
9242,4,43,1328808
6220,5,7,954307
9633,5,9,1461166
1227,4,36,133415
5475,1,23,804814
3743,6,24,562577
1148,2,10,172102
5595,3,48,788786
7114,2,12,1043595
7635,1,19,1100842
1509,1,32,154582
2050,5,24,308819
9495,2,22,1394917
7992,1,3,1195800
3901,2,40,511869
7947,1,27,1132495
5924,3,19,895735
4741,1,9,693926
3661,2,49,490473
4655,5,13,719539
7978,2,2,1204119
9219,4,36,1338750
9715,2,29,1425653
7117,3,11,1083848
6160,6,34,923156
9124,3,4,1407965
1676,3,4,277437
8456,1,1,1261409
9092,3,25,1331035
2733,2,26,384041
5200,6,11,836056
6406,5,23,983804
8360,3,2,1271195
8026,2,19,1205274
6059,1,29,867098
7232,1,40,1021026
3013,5,4,494729
8330,5,16,1258166
7444,2,47,1042979
8410,5,37,1249209
6149,5,27,929168
1596,1,5,250349
9620,2,15,1438853
2451,6,23,395845
9686,5,49,1406897
8299,2,3,1274720
9304,3,18,1403714
1095,1,43,98121
8375,6,26,1246211
9533,1,6,1445330
4939,1,44,648540
6472,4,17,971968
1358,2,46,117158
6019,3,38,863792
7885,5,42,1138783
9136,3,48,1292447
4817,2,27,673452
3954,1,20,544596
1530,4,6,265164
9987,2,35,1432632
8406,6,12,1306382
1947,6,48,270861
3350,2,3,532644
8606,5,48,1256772
7651,3,4,1166868
7452,3,45,1054807
4555,5,4,725616
5902,4,4,927127
9781,1,39,1417358
2172,1,21,307064
5032,6,44,738407
5424,4,2,856605
6585,5,16,1017225
8234,2,7,1238026
5364,3,19,810283
9816,2,43,1404585
1721,3,33,213424
3360,2,9,519947
8928,5,37,1330039
9836,5,17,1498714
3753,4,27,568863
4282,2,33,606588
7457,2,49,1046442
1266,4,12,211582
3181,4,45,408739
8210,5,11,1270309
7982,5,13,1220170
5586,6,31,824579
8464,2,13,1252403
3165,5,38,468732
4013,5,26,607600
995,2,31,96779
6322,4,22,953298
2572,2,6,384192
8295,1,20,1231515
9029,2,21,1316933
4449,1,10,664040
6533,2,19,952278
8828,1,35,1265838
3055,1,26,412488
6870,2,7,1055613
4915,6,37,726205
6459,5,8,1004532
9607,3,5,1457512
6493,5,44,921602
5521,1,36,762911
3407,2,28,485285
3414,2,3,530451
4370,2,39,588676
9690,2,8,1476209
5585,6,15,881664
7046,3,27,1038539
895,4,49,58466
1438,1,36,161115
3010,3,16,462157
5136,5,26,786617
2149,4,45,270197
4190,4,44,578400
3935,2,4,593492
3701,3,12,572223
4679,5,17,735041
8905,2,41,1271660
3737,2,44,500736
4362,6,26,657278
558,1,31,25306
5438,4,15,837731
3471,5,34,490071
8814,4,29,1286648
9854,3,9,1477352
3845,1,14,551599
2986,2,36,380508
1061,1,4,166241
4481,2,38,602895
6761,1,37,965980
2237,2,24,325599
9596,4,17,1462930
4054,4,13,632322
9626,4,20,1433540
7595,4,17,1158984
8766,1,27,1272978
794,2,33,85975
8712,4,21,1308365
9730,1,17,1416009
5830,2,22,837315
5155,1,25,749889
1609,6,3,307758
4271,4,27,629542
9063,3,27,1328726
6623,1,46,931382
8147,4,12,1221550
1674,5,15,263646
1664,2,38,188642
9784,6,20,1506438
9975,4,22,1510403
9537,5,2,1456779
9212,1,4,1388525
4966,1,45,678577
6038,5,13,921420
7611,6,32,1149529
8934,5,22,1343118
3300,2,25,476118
5107,1,27,706767
7762,5,17,1178874
2041,3,6,317385
3265,3,43,418939
4991,5,16,767973
3583,2,8,544915
5856,1,33,838642
2357,3,10,355522
1269,5,34,192312
1922,5,19,282165
9098,4,14,1389766
3472,5,3,581293
2372,2,41,301767
6099,3,23,883390
2769,4,40,383123
5775,3,11,866714
5249,3,47,740932
7071,2,6,1062246
9873,5,34,1474335
5572,2,1,849186
5963,5,35,874356
7950,4,25,1183302
8920,2,29,1286818
4459,2,23,661107
1813,6,18,314803
8347,1,14,1223087
1570,2,17,205685
9666,6,2,1522894
3785,1,31,520230
9449,5,19,1417042
3595,5,32,525249
820,5,28,103805
2821,6,41,384307
1055,6,8,217123
5439,1,42,759794
5932,5,41,871561
1886,3,40,226605
5263,2,39,730930
7354,6,22,1132057
8137,6,24,1244228
5341,6,38,791849
4367,1,2,668044
4293,5,41,621520
7873,3,41,1128232
3013,2,19,426743
4303,2,41,589992
2827,5,2,470683
9309,3,28,1390164
2665,1,32,341387
3808,6,19,592995
6952,6,16,1079322
8567,5,30,1264288
8142,2,22,1204449
6904,6,14,1074134
1492,2,1,231056
5924,2,45,799117
4881,5,2,770575
3674,4,22,548702
5282,4,46,734976
9997,4,33,1475369
6060,3,15,899781
7960,5,41,1160656
3578,2,22,527776
3483,6,40,508128
7759,3,39,1100642
6554,4,41,933055
3023,1,41,369718
5081,3,11,768843
6109,3,4,943951
2501,5,7,417790
1887,6,21,285489
7052,3,7,1067027
1530,6,4,291017
1720,5,12,293702
6535,1,27,922639
9955,2,17,1487825
7023,2,20,1033392
8574,4,31,1268492
9563,4,26,1419679
1334,1,31,153368
9610,2,35,1383740
2224,4,9,366600
7098,6,5,1096032
2913,3,48,362179
6493,5,8,994250
4998,4,21,745358
2605,1,16,388684
3068,2,16,454020
9830,1,18,1428837
709,5,47,78412
9756,5,28,1467306
5411,1,18,779095
2720,4,14,401867
733,4,48,62531
1292,2,37,143098
3610,6,40,501994
2666,2,16,372542
9026,3,21,1358554
5693,6,1,900302
1714,3,11,247136
4919,2,11,730572
7814,6,2,1224286
8975,6,32,1343717
712,3,19,104751
2158,1,5,305981
5524,4,3,873295
6417,6,28,948151
5641,6,26,835449
2294,3,23,322894
6488,6,30,983348
8796,3,8,1343113
6078,1,36,845726
6051,6,29,920747
4345,5,13,674180
7406,2,25,1096549
878,1,22,99558
3793,5,46,525532
3829,1,33,501682
5308,4,37,776071
8437,1,7,1244727
724,1,23,80770
1237,4,6,224153
735,6,15,155195
1211,2,15,172535
6488,5,40,962009
2388,3,34,329928
7673,2,14,1131677
1759,1,29,210382
5746,3,16,879728
7771,4,29,1153295
1248,2,23,165908
4051,6,10,644297
6900,5,47,986956
7143,2,4,1103186
9201,2,12,1374586
2323,6,42,342164
7352,3,34,1059868
8277,4,4,1275759
4732,6,20,723532
7019,4,28,1039278
2277,6,28,329639
1722,2,6,277088
8130,4,14,1238923
2277,3,35,314675
9996,3,47,1429399
7990,5,1,1264773
5359,4,19,794792
9393,5,1,1452790
8618,6,13,1309950
3489,1,8,499608
8843,3,18,1333801
1825,2,35,223572
9993,3,23,1477451
5627,1,26,792818
9498,2,41,1368428
3222,4,38,445467
5156,4,20,774316
1825,3,2,284867
4633,2,26,653283
9851,6,36,1477952
3369,2,25,470272
1742,5,30,270814
9039,1,18,1328367
2331,4,7,380967
2069,3,27,272470
7746,2,11,1142377
2418,4,37,330042
6916,3,8,1037537
3732,4,11,593444
4258,3,24,633510
6497,4,30,973147
2855,6,30,416845
2324,5,15,374502
7780,1,35,1109730
4560,4,39,665617
5824,1,24,822286
904,4,8,168713
2221,2,43,279076
5816,5,42,834061
4345,6,20,686404
4710,5,41,655803
564,1,47,-1904
9991,2,26,1469074
6882,3,24,1001752
1468,5,22,232674
868,6,5,199086
8924,2,15,1340473
2742,2,36,353726
5502,1,37,774635
3583,6,29,549991
8573,2,15,1265330
9612,2,27,1421921
9380,3,49,1330804
1969,1,8,294906
5225,1,29,720715
4759,6,19,716018
4122,2,31,558971
1323,3,9,207212
3931,4,10,619554
7028,5,37,1012132
4651,1,10,681863
4713,3,33,683911
7920,6,25,1202839
9489,3,4,1455292
1279,2,5,212175
3392,5,23,518847
6034,1,39,827307
3806,4,5,611335
3402,2,8,498916
4218,1,17,626482
521,6,1,124028
2000,1,12,280814
9534,3,35,1387784
4141,5,14,659118
5712,4,48,784173
691,5,18,122799
9087,3,10,1387201
7674,4,15,1156278
5614,4,42,804056
5162,2,33,734399
4826,4,19,710891
9565,1,34,1361952
4835,5,45,685566
8781,6,25,1336845
9148,6,16,1383822
9696,5,8,1470010
5994,2,35,846088
9036,4,21,1363726
3211,3,19,454270
8095,1,46,1127585
6773,2,11,996552
6784,4,44,976359
9808,6,11,1509384
9317,3,11,1425416
4494,4,22,673022
2178,2,21,317623
8914,3,27,1308498
1243,3,18,188379
962,3,42,109749
2068,3,48,240103
2236,4,40,286709
8403,3,38,1229933
7502,4,30,1122407
9356,3,45,1331470
1856,3,47,227617
1514,2,45,166525
1554,4,33,202206
2264,6,21,371437
6509,4,2,996367
4958,5,13,777120
1167,6,2,239217
3870,2,43,530087
6476,4,45,914982
1894,2,31,235967
8790,6,10,1357169
4570,2,23,649727
7482,2,22,1094247
9113,1,47,1274882
6099,4,29,887835
4150,2,33,562875
9824,1,31,1417405
4120,1,14,597107
3690,3,10,581541
9289,3,18,1374885
891,6,11,189238
1575,4,39,194720
3150,3,47,412581
2884,6,3,473446
1309,4,2,216499
8547,6,8,1343979
6001,1,31,864338
7395,1,8,1113175
1659,4,43,186062
8074,6,48,1159022
2031,6,2,371194
5981,3,22,895215
8048,3,5,1234265
5476,4,7,850094
6195,5,20,925292
8945,3,28,1303763
4048,2,13,612485
6663,3,2,1030098
7171,5,32,1045404
5764,6,26,863787
1731,1,3,280783
2923,1,41,346996
8571,6,42,1278147
4761,1,13,712886
3408,3,21,509799
5212,1,45,686316
7255,5,37,1045509
4383,5,23,664826
4015,3,7,622390
3903,6,17,610767
5098,2,28,711209
5508,3,47,754464
6722,1,30,956246
4509,3,5,707985
3235,5,24,477527
4991,3,7,771015
9093,3,34,1330409
1474,2,42,140769
723,5,33,103014
5113,4,27,751815
7277,4,14,1100138
8927,5,19,1346090
4711,4,48,647775
725,1,38,53509
8683,4,12,1326520
4777,1,3,707599
1841,5,7,307666
4536,4,35,667431
8901,4,25,1309887
4227,6,49,592077
4428,1,15,663798
3303,1,19,457465
9801,3,19,1479115
7058,2,23,1027795
893,4,11,147003
7339,6,21,1121722
9535,2,34,1393769
9295,6,39,1379313
1081,2,7,154456
632,4,42,43373
3338,6,44,469948
3885,1,27,545406
4270,3,23,621441
2768,6,38,392218
1475,5,20,224338
8105,4,27,1202425
7713,4,8,1177074
3335,5,37,473081
3238,2,3,514289
4634,3,2,704919
7333,2,22,1086236
8853,5,6,1357114
2409,5,39,346051
9819,3,40,1419325
2463,5,36,346755
5653,5,44,801448
1466,6,24,244769
1389,3,12,230953
3561,4,17,524385
6961,2,22,1012165
6666,4,19,996501
7467,4,9,1129559
8601,6,12,1345634
7879,2,32,1134768
7780,4,31,1160693
1567,3,17,238009
4723,2,23,663359
9518,1,10,1407305
5107,6,30,760555
4485,4,19,692526
3679,5,26,529968
5038,2,26,732338
2862,1,11,400413
2724,5,20,437521
6871,1,45,945415
2226,4,4,363775
6291,5,47,898130
8573,4,12,1289894
8958,5,25,1358722
7513,2,10,1132039
1337,3,22,199113
5084,3,7,759833
1186,1,24,141542
856,6,2,193108
9563,5,32,1431387
5147,4,21,788449
4918,6,7,763829
7142,2,8,1091784
3891,2,38,525805
4857,2,21,707388
5379,3,8,824004
5819,4,25,873144
3239,2,28,435123
5284,2,28,745297
1377,1,31,140178
3370,5,36,501181
792,5,25,124214
9228,5,41,1336918
3186,6,37,462960
733,1,38,24046
2874,3,12,435447
2772,6,37,419969
1466,1,37,166296
1389,2,31,157408
4363,4,18,650668
6654,6,26,1003082
3900,6,6,645281
8726,2,9,1294863
5042,2,11,759304
4023,4,31,585127
2263,5,46,278774
3791,6,2,631816
2988,1,29,404695
2058,3,46,264632
5190,2,42,720592
6621,2,5,984489
2776,3,23,392686
4939,1,36,688085
1603,2,7,238045
8020,3,13,1212552
5909,2,42,815979
8369,5,10,1304584
3456,5,36,506325
8210,2,16,1237731
6517,2,15,985808
3884,5,43,539443
528,2,19,73235
9397,1,21,1381538
9712,1,35,1409483
8256,4,15,1261386
7448,1,48,1044501
6255,6,14,965227
4102,6,29,605251
5562,6,5,890371
8571,2,49,1197215
7744,2,18,1154315
6872,3,1,1075909
7605,6,27,1164600
4081,6,27,609484
3262,1,25,455600
1072,5,41,128169
8205,5,21,1257112
1114,4,14,183501
4550,3,20,673139
825,5,28,115138
4240,4,21,632506
858,1,23,85466
4277,3,11,636246
6406,3,2,970881
2221,6,20,350005
1849,2,24,249139
4196,6,25,619708
4396,1,37,602910
4760,6,22,739372
7441,3,24,1085857
4308,6,15,671722
5746,4,12,893715
8884,6,46,1307097
4345,5,31,650274
3077,1,43,400335
591,1,31,30016
4734,3,30,697749
9172,6,41,1368046
7092,3,20,1060728
8628,3,8,1308781
1575,4,44,192355
3013,2,30,429588
8668,3,35,1260043
7361,2,21,1067584
9490,2,47,1362839
1104,1,40,95573
3479,5,28,507485
7640,5,39,1098596
7565,6,17,1162207
5416,4,12,840815
7300,4,18,1107321
1097,5,47,115384
7820,6,28,1194018
9205,5,3,1425459
6122,6,15,931671
2377,6,16,364707
2199,6,22,341882
9721,6,49,1403468
6280,1,31,883462
1216,1,31,150389
4586,5,1,724857
1165,6,11,204593
8346,3,6,1252512
7111,6,23,1081596
1579,3,9,240870
8919,1,16,1308623
8840,6,38,1320247
1569,2,44,147793
5763,5,19,895191
8451,6,45,1234938
1863,4,13,276360
5008,3,32,731769
2255,6,36,323559
1019,2,9,146763
5963,3,46,826715
7733,2,46,1096913
1602,5,49,202205
1097,5,37,144785
3773,5,31,543376
6281,1,31,873072
6756,2,19,1005491
7758,6,2,1227471
9280,4,45,1331776
7054,4,32,1015019
8502,5,43,1257072
5346,4,34,774854
9686,3,1,1481737
5298,2,21,762658
7105,2,3,1065325
3486,2,27,476845
900,3,44,67863
3355,6,7,545107
3912,1,33,543109
556,3,9,98354
8522,2,30,1251668
2375,2,18,347992
5043,2,26,716584
4798,6,20,731280
4268,4,38,605166
6252,1,41,861837
5333,3,31,750736
1853,2,8,281029
5487,5,23,822281
7097,1,25,1016390
4811,5,47,659702
3434,1,1,536499
522,2,46,-10258
1709,1,18,212104
9440,1,19,1377770
1304,2,42,125099
8825,6,6,1351775
4916,5,17,757730
9125,6,46,1327151
5641,5,45,792703
5468,4,8,829959
4171,5,42,579405
7792,5,9,1194184
7501,1,37,1071078
2598,4,27,383178
8944,2,36,1303497
5561,2,6,859914
9821,3,6,1503524
3764,4,45,515129
5935,1,4,910659
8993,3,22,1347318
7191,3,40,1023021
3263,2,27,442819
4505,5,37,635645
3741,1,2,561603
3557,4,9,540347
1050,3,11,147328
6074,1,20,870827
5911,2,43,813167
2087,3,39,261993
6420,3,14,971831
5760,6,26,876814
4909,2,38,668400
6283,6,30,932113
1212,2,36,116700
5906,2,38,848255
8490,6,35,1265296
7920,1,6,1181784
7343,1,3,1122830
2933,1,1,431633
3801,5,18,572546
770,3,23,86847
1579,1,32,182834
5822,5,29,868327
9295,3,23,1375847
5757,1,36,795622
8482,2,6,1272326
6714,4,17,1028959
5506,1,18,810941
4485,4,31,661737
9291,1,6,1375148
9205,2,34,1345006
6491,4,44,920555
6727,5,44,989324
9758,2,27,1434539
8333,4,36,1200087
3386,4,48,447846
3153,6,42,453458
9780,6,25,1472620
5364,2,10,799423
3014,2,39,410733
4469,2,46,583810
3784,3,39,536864
8240,5,12,1281666
5066,1,11,763214
2696,6,49,384097
1289,4,43,140072
3975,6,3,654944
1809,1,22,224564
1364,2,4,228511
5889,6,8,920660
3863,5,14,616613
8715,5,20,1321305
3503,3,24,502324
9002,6,14,1390243
1731,2,28,235567
8459,4,16,1258552
3211,3,32,447708
7081,2,47,982687
8205,3,12,1229009
921,6,16,162042
1446,1,19,189535
9878,6,5,1540244
2334,2,12,326113
2064,4,29,308908
7832,4,5,1192890
5444,2,42,734769
1808,3,17,257623
3486,5,47,487352
886,2,8,124917
6631,6,40,987598
9853,4,40,1443943
3758,1,30,529932
6621,4,10,1004761
5311,5,20,818869
7074,4,45,1021960
7197,5,16,1098613
4433,2,41,597015
1939,4,16,303174
6669,3,42,927636
4980,6,3,815958
555,3,23,72119
3824,6,22,575228
7277,4,28,1084643
605,4,46,19410
3701,6,45,524712
1169,1,36,96739
9434,4,4,1462931
1466,1,38,169508
807,1,24,73820
2638,6,19,424327
609,1,11,65496
4132,1,40,552745
7228,2,46,1017144
6184,3,40,874880
6999,1,46,971101
2415,3,39,323485
1056,1,18,144296
8119,3,12,1242963
604,4,14,95922
2547,4,47,315797
645,3,18,102962
1373,1,44,143853
798,2,42,37977
3738,3,12,548356
9337,5,40,1382953
6882,2,27,1012831
3011,5,6,485063
7096,3,24,1033310
1283,1,33,151835
5492,5,45,799322
870,3,16,134004
986,2,12,132001
7878,1,31,1117767
3696,5,37,538635
4787,3,13,707258
2761,1,8,403078
9648,1,38,1371625
9072,4,3,1403285
738,1,20,93223
7343,3,4,1116632
1605,2,44,158972
1886,6,45,247380
2167,4,2,376381
3191,3,36,452221
8256,3,23,1241377
2496,3,45,329461
1925,5,19,298759
8523,5,40,1244239
7349,2,8,1119689
3747,3,16,569157
3092,5,43,434087
1990,5,18,307514
1724,5,36,225174
3087,2,24,453647
8214,2,1,1247567
3564,3,1,564514
8304,4,46,1185961
1332,3,36,157681
2940,5,11,470880
5295,6,18,825501
2146,5,16,346789
940,1,17,132365
6456,6,24,986379
2867,6,34,415410
7196,3,4,1114002
5690,5,35,814903
5163,5,15,810538
7562,4,2,1165082
4831,1,31,692067
9996,3,9,1505420
3534,2,10,517520
9877,3,25,1465073
3762,6,5,627937
2607,3,14,412260
7536,4,42,1097853
4820,3,48,646275
6438,4,38,939752
3247,6,40,478111
5177,4,2,826291
8472,5,18,1296413
4764,2,29,682401
3633,6,20,575180
1965,4,8,330949
4609,1,37,624922
2711,6,49,353797
6039,1,48,803293
2189,2,26,305335
8227,4,37,1185734
8264,6,49,1195195
5041,6,4,789471
4041,2,33,554960
1318,5,22,190440
5021,1,6,763862
1624,6,33,223068
6160,3,28,891518
6141,1,24,875854
1629,4,4,256788
2202,2,2,326464
2501,1,13,344828
7412,3,46,1065905
4378,3,49,604818
7732,2,11,1155171
6831,2,35,989947
6535,1,39,913246
7023,4,10,1082203
8611,5,43,1255879
9236,3,10,1381156
2901,2,8,443753
9981,5,5,1540458
9474,5,23,1442461
1039,5,34,149106
6115,4,47,876211
3456,2,32,479567
8577,3,16,1290983
4222,2,4,655031
5587,1,28,778451
6960,3,48,992505
2670,2,44,330945
3891,3,14,575532
7442,1,12,1088583
2116,6,21,341370
9608,3,48,1366560
6958,6,16,1083935
3256,5,44,446259
7353,4,2,1126549
8209,1,23,1185778
2436,3,29,321283
3591,1,46,456285
1468,5,43,202021
7797,6,9,1203674
3703,4,7,580848
6999,1,29,1009912
5673,6,44,836846
1389,5,17,243983
9484,5,9,1457456
9673,5,6,1483357
7882,6,44,1152380
4031,3,20,582974
1301,2,10,182557
8734,1,9,1319533
3849,2,12,557570
8505,5,33,1251481
3701,2,32,502330
849,6,34,121904
9821,5,19,1477644
1083,5,33,137935
3877,4,48,505861
6528,4,16,994205
8194,6,23,1249461
6696,6,26,1030602
7583,2,45,1063017
3901,1,44,503130
3685,2,41,492688
5785,6,37,833871
9854,1,9,1483618
7272,2,30,1037734
8990,3,13,1341751
3847,3,48,521295
1288,1,42,111559
5445,4,16,817605
3389,1,46,423978
5773,2,2,886601
3772,5,31,557049
9569,3,43,1395400
5734,5,19,854375
7402,3,11,1118492
8112,2,14,1189565
2992,3,47,400283
7245,1,25,1044631
4740,5,7,756501
2822,6,15,471134
5798,5,30,872957
2361,2,31,319149
7120,6,24,1099142
4547,5,25,696753
8081,2,8,1231667
7820,4,30,1144883
1598,1,36,166995
5747,3,14,871907
2234,3,29,316967
5163,3,27,736736
6409,4,36,935640
3916,1,34,513549
6802,5,21,1046916
8093,5,38,1170295
1180,1,11,166933
8663,6,33,1312898
2570,1,15,354270
7168,3,12,1079282
8501,5,24,1268013
2691,1,37,326634
9359,5,11,1439353
8086,1,19,1202924
9372,2,1,1443119
9664,3,17,1427068
3346,1,40,421032
2963,4,16,467536
7337,1,26,1075854
5422,2,43,765415
4892,4,43,682262
3683,4,15,564773
3667,1,8,542217
3497,2,30,474617
7021,4,14,1048376
3727,3,33,514970
7064,6,42,1041161
2524,3,7,410187
829,5,18,155088
2986,5,12,464158
1655,2,2,275905
4977,4,29,743423
2685,3,21,389604
7586,3,7,1154078
2817,6,27,427825
4121,2,12,604025
4991,4,20,764565
3011,2,14,435903
8342,1,10,1250037
9141,3,41,1307051
8348,2,23,1223758
5904,2,30,844933
5893,6,47,839951
1793,1,31,221962
2965,5,10,484211
3675,3,19,555061
8349,6,19,1287352
9925,2,44,1431160
8944,3,23,1343138
8710,5,44,1286396
3259,2,41,436448
5755,1,32,824492
8914,3,20,1340094
502,6,4,137748
8630,1,33,1250830
1759,5,48,204010
8690,5,1,1358351
4823,3,13,728635
6273,5,3,974957
3068,4,12,461557
2385,6,29,357544
7560,3,31,1086764
8344,4,41,1204189
6611,5,36,959687
9991,3,2,1538755
2838,4,22,407120
9768,5,22,1467701
4258,2,41,591281
5310,2,31,744279
9639,1,45,1357294
7291,2,14,1090768
7671,4,29,1147792
3231,6,35,456176
1369,2,9,194437
5666,3,47,774693
593,3,32,71332
3487,3,27,481199
9127,2,10,1368735
5447,2,25,793228
7151,1,49,978665
7479,6,45,1091516
7294,6,33,1070796
7024,5,11,1093773
3644,1,37,475226
4087,4,9,630364
576,3,7,116473
9507,2,7,1443341
9459,5,34,1414334
7053,5,19,1072179
8797,2,20,1285308
7194,1,42,1017351
3373,5,25,517783
3846,6,5,618083
7524,1,48,1057648
3648,2,29,504280
744,1,27,56679
3125,6,25,479476
4349,3,37,606656
9673,2,15,1427228
8237,6,48,1216347
8833,2,4,1320013
1392,6,14,224692
5987,6,49,858171
7751,5,17,1179254
7810,5,21,1185984
2899,5,16,469013
5140,3,26,764222
3460,3,9,526828
7825,6,2,1214707
1969,4,43,248021
3874,2,15,590160
9347,5,35,1393353
8734,2,24,1270796
8423,6,48,1220262
5622,1,38,766895
5887,6,14,905009
8131,3,37,1171033
7726,4,37,1113792
5608,1,6,846980
2724,2,18,401321
2610,3,22,376889
1457,5,18,243919
7646,1,2,1165678
1060,3,32,118095
7913,2,17,1158171
1812,6,1,336434
2321,2,9,333827
6146,1,13,911448
5445,1,36,742084
5874,6,37,885032
3151,1,30,411683
5201,4,31,738434
3377,5,23,529861
6082,3,28,904638
5890,6,10,925615
4583,2,25,656269
1245,2,36,127462
9249,5,26,1399147
1441,1,26,186447
4523,1,45,609041
2796,2,13,416368
1439,5,17,236325
2110,2,40,255850
6800,1,4,1033484
2225,6,23,335505
9676,3,35,1424721
9353,1,11,1387601
7687,6,12,1183253
532,3,9,95319
6485,4,15,963990
3914,5,45,531259
1656,6,37,233273
3626,4,5,564680
8752,1,19,1273461
2043,5,11,350505
771,6,9,166162
5795,1,35,807653
4576,5,27,691949
6402,5,13,969613
3209,1,12,457602
9846,1,9,1453217
5721,6,42,839606
9029,5,28,1361956
7222,6,13,1105761
8701,5,20,1323095
4644,6,13,715427
6106,1,27,875271
7266,1,26,1040803
1230,2,29,146387
5390,6,29,819036
2148,2,22,308303
4728,2,9,705600
2630,4,24,401343
4866,5,42,690090
2006,3,19,291568
2658,4,38,374569
3416,5,31,489395
3729,3,39,520261
